1428,Bear Claws,Pine Thrush Egg,Wisp Wrappings,Restore Stamina,,,,,25
1429,Bear Claws,Powdered Mammoth Tusk,Purple Mountain Flower,Restore Stamina,Fortify Sneak,,,,143
1430,Bear Claws,Powdered Mammoth Tusk,Rock Warbler Egg,Restore Stamina,Fortify One-Handed,,,,143
1431,Bear Claws,Powdered Mammoth Tusk,Sabre Cat Tooth,Restore Stamina,,,,,25
1432,Bear Claws,Powdered Mammoth Tusk,Silverside Perch,Restore Stamina,,,,,25
1433,Bear Claws,Powdered Mammoth Tusk,Small Pearl,Restore Stamina,Fortify One-Handed,,,,143
1434,Bear Claws,Powdered Mammoth Tusk,Spider Egg,Restore Stamina,Damage Magicka Regen,,,,290
1435,Bear Claws,Powdered Mammoth Tusk,Spriggan Sap,Restore Stamina,Damage Magicka Regen,,,,290
1436,Bear Claws,Powdered Mammoth Tusk,Torchbug Thorax,Restore Stamina,,,,,25
1437,Bear Claws,Powdered Mammoth Tusk,Troll Fat,Restore Stamina,Fear,,,,145
1438,Bear Claws,Powdered Mammoth Tusk,Wheat,Restore Stamina,Fortify Health,,,,107
1439,Bear Claws,Powdered Mammoth Tusk,Wisp Wrappings,Restore Stamina,,,,,25
1440,Bear Claws,Purple Mountain Flower,Rock Warbler Egg,Restore Stamina,Fortify One-Handed,,,,143
1441,Bear Claws,Purple Mountain Flower,Sabre Cat Tooth,Restore Stamina,,,,,25
1442,Bear Claws,Purple Mountain Flower,Silverside Perch,Restore Stamina,Resist Frost,,,,111
1443,Bear Claws,Purple Mountain Flower,Slaugherfish Scales,Restore Stamina,Resist Frost,,,,111
1444,Bear Claws,Purple Mountain Flower,Small Pearl,Restore Stamina,Resist Frost,Fortify One-Handed,,,229
1445,Bear Claws,Purple Mountain Flower,Snowberries,Restore Stamina,Resist Frost,,,,111
1446,Bear Claws,Purple Mountain Flower,Spider Egg,Restore Stamina,Damage Magicka Regen,,,,290
1447,Bear Claws,Purple Mountain Flower,Spriggan Sap,Restore Stamina,Damage Magicka Regen,,,,290
1448,Bear Claws,Purple Mountain Flower,Swamp Fungal Pod,Restore Stamina,Lingering Magicka Damage,,,,96
1449,Bear Claws,Purple Mountain Flower,Thistle Branch,Restore Stamina,Resist Frost,,,,111
1450,Bear Claws,Purple Mountain Flower,Torchbug Thorax,Restore Stamina,Lingering Magicka Damage,,,,96
1451,Bear Claws,Purple Mountain Flower,Wheat,Restore Stamina,Lingering Magicka Damage,Fortify Health,,,178
1452,Bear Claws,Purple Mountain Flower,Wisp Wrappings,Restore Stamina,,,,,25
1453,Bear Claws,River Betty,Spriggan Sap,Fortify Alteration,Damage Magicka Regen,,,,312
1454,Bear Claws,River Betty,Wisp Wrappings,Fortify Carry Weight,Restore Stamina,,,,233
1455,Bear Claws,Rock Warbler Egg,Sabre Cat Tooth,Fortify One-Handed,Restore Stamina,,,,143
1456,Bear Claws,Rock Warbler Egg,Salt Pile,Fortify One-Handed,Weakness to Magic,,,,169
1457,Bear Claws,Rock Warbler Egg,Scaly Pholiota,Fortify One-Handed,Weakness to Magic,,,,169
1458,Bear Claws,Rock Warbler Egg,Silverside Perch,Fortify One-Handed,Restore Stamina,,,,143
1459,Bear Claws,Rock Warbler Egg,Skeever Tail,Fortify One-Handed,Damage Stamina,,,,161
1460,Bear Claws,Rock Warbler Egg,Small Pearl,Fortify One-Handed,Restore Stamina,,,,143
1461,Bear Claws,Rock Warbler Egg,Spider Egg,Fortify One-Handed,Damage Stamina,Damage Magicka Regen,,,426
1462,Bear Claws,Rock Warbler Egg,Spriggan Sap,Fortify One-Handed,Damage Magicka Regen,,,,383
1463,Bear Claws,Rock Warbler Egg,Swamp Fungal Pod,Fortify One-Handed,Restore Health,,,,139
1464,Bear Claws,Rock Warbler Egg,Taproot,Fortify One-Handed,Weakness to Magic,,,,169
1465,Bear Claws,Rock Warbler Egg,Torchbug Thorax,Fortify One-Handed,Weakness to Magic,Restore Stamina,,,194
1466,Bear Claws,Rock Warbler Egg,Wheat,Fortify One-Handed,Restore Health,Fortify Health,,,221
1467,Bear Claws,Rock Warbler Egg,Wisp Wrappings,Fortify One-Handed,Restore Stamina,,,,143
1468,Bear Claws,Sabre Cat Tooth,Silverside Perch,Restore Stamina,,,,,25
1469,Bear Claws,Sabre Cat Tooth,Slaugherfish Scales,Restore Stamina,Fortify Heavy Armor,,,,80
1470,Bear Claws,Sabre Cat Tooth,Small Antlers,Restore Stamina,Weakness to Poison,,,,76
1471,Bear Claws,Sabre Cat Tooth,Small Pearl,Restore Stamina,Fortify One-Handed,,,,143
1472,Bear Claws,Sabre Cat Tooth,Spider Egg,Restore Stamina,Damage Magicka Regen,,,,290
1473,Bear Claws,Sabre Cat Tooth,Spriggan Sap,Restore Stamina,Fortify Smithing,Damage Magicka Regen,,,372
1474,Bear Claws,Sabre Cat Tooth,Thistle Branch,Restore Stamina,Fortify Heavy Armor,,,,80
1475,Bear Claws,Sabre Cat Tooth,Torchbug Thorax,Restore Stamina,,,,,25
1476,Bear Claws,Sabre Cat Tooth,Wheat,Restore Stamina,Fortify Health,,,,107
1477,Bear Claws,Sabre Cat Tooth,White Cap,Restore Stamina,Fortify Heavy Armor,,,,80
1478,Bear Claws,Sabre Cat Tooth,Wisp Wrappings,Restore Stamina,,,,,25
1479,Bear Claws,Salt Pile,Small Pearl,Fortify Restoration,Restore Stamina,Fortify One-Handed,,,261
1480,Bear Claws,Salt Pile,Torchbug Thorax,Weakness to Magic,Restore Stamina,,,,76
1481,Bear Claws,Scaly Pholiota,Torchbug Thorax,Weakness to Magic,Restore Stamina,,,,76
1482,Bear Claws,Scaly Pholiota,Wisp Wrappings,Fortify Carry Weight,Restore Stamina,,,,233
1483,Bear Claws,Silverside Perch,Skeever Tail,Restore Stamina,Ravage Health,,,,31
1484,Bear Claws,Silverside Perch,Slaugherfish Scales,Restore Stamina,Resist Frost,,,,111
1485,Bear Claws,Silverside Perch,Small Pearl,Restore Stamina,Resist Frost,Fortify One-Handed,,,229
1486,Bear Claws,Silverside Perch,Snowberries,Restore Stamina,Resist Frost,,,,111
1487,Bear Claws,Silverside Perch,Spider Egg,Restore Stamina,Damage Magicka Regen,,,,290
1488,Bear Claws,Silverside Perch,Spriggan Sap,Restore Stamina,Damage Magicka Regen,,,,290
1489,Bear Claws,Silverside Perch,Thistle Branch,Restore Stamina,Resist Frost,,,,111
1490,Bear Claws,Silverside Perch,Torchbug Thorax,Restore Stamina,,,,,25
1491,Bear Claws,Silverside Perch,Wheat,Restore Stamina,Damage Stamina Regen,Fortify Health,,,266
1492,Bear Claws,Silverside Perch,Wisp Wrappings,Restore Stamina,,,,,25
1493,Bear Claws,Skeever Tail,Spider Egg,Damage Stamina,Damage Magicka Regen,,,,308
1494,Bear Claws,Slaugherfish Egg,Torchbug Thorax,Fortify Stamina,Restore Stamina,,,,96
1495,Bear Claws,Slaugherfish Scales,Small Pearl,Resist Frost,Restore Stamina,Fortify One-Handed,,,229
1496,Bear Claws,Small Antlers,Small Pearl,Fortify Restoration,Restore Stamina,Fortify One-Handed,,,261
1497,Bear Claws,Small Pearl,Snowberries,Restore Stamina,Fortify One-Handed,Resist Frost,,,229
1498,Bear Claws,Small Pearl,Spider Egg,Restore Stamina,Fortify One-Handed,Damage Magicka Regen,,,408
1499,Bear Claws,Small Pearl,Spriggan Sap,Restore Stamina,Fortify One-Handed,Damage Magicka Regen,,,408
1500,Bear Claws,Small Pearl,Thistle Branch,Restore Stamina,Fortify One-Handed,Resist Frost,,,229
1501,Bear Claws,Small Pearl,Torchbug Thorax,Restore Stamina,Fortify One-Handed,,,,143
1502,Bear Claws,Small Pearl,Wheat,Restore Stamina,Fortify One-Handed,Fortify Health,,,225
1503,Bear Claws,Small Pearl,Wisp Wrappings,Restore Stamina,Fortify One-Handed,,,,143
1504,Bear Claws,Snowberries,Spriggan Sap,Fortify Enchanting,Damage Magicka Regen,,,,279
1505,Bear Claws,Spider Egg,Spriggan Sap,Damage Magicka Regen,,,,,265
1506,Bear Claws,Spider Egg,Torchbug Thorax,Damage Magicka Regen,Restore Stamina,,,,290
1507,Bear Claws,Spider Egg,Wheat,Damage Magicka Regen,Fortify Health,,,,347
1508,Bear Claws,Spider Egg,Wisp Wrappings,Damage Magicka Regen,Restore Stamina,,,,290
1509,Bear Claws,Spriggan Sap,Torchbug Thorax,Damage Magicka Regen,Restore Stamina,,,,290
1510,Bear Claws,Spriggan Sap,Wheat,Damage Magicka Regen,Fortify Health,,,,347
1511,Bear Claws,Spriggan Sap,Wisp Wrappings,Damage Magicka Regen,Restore Stamina,,,,290
1512,Bear Claws,Swamp Fungal Pod,Torchbug Thorax,Lingering Magicka Damage,Restore Stamina,,,,96
1513,Bear Claws,Swamp Fungal Pod,Wheat,Restore Health,Lingering Magicka Damage,Fortify Health,,,174
1514,Bear Claws,Taproot,Torchbug Thorax,Weakness to Magic,Restore Stamina,,,,76
1515,Bear Claws,Torchbug Thorax,Wheat,Restore Stamina,Lingering Magicka Damage,Fortify Health,,,178
1516,Bear Claws,Torchbug Thorax,Wisp Wrappings,Restore Stamina,,,,,25
1517,Bear Claws,Tundra Cotton,Wisp Wrappings,Resist Magic,Restore Stamina,,,,76
1518,Bear Claws,Void Salts,Wisp Wrappings,Resist Magic,Restore Stamina,,,,76
1519,Bear Claws,Wheat,Wisp Wrappings,Fortify Health,Restore Stamina,,,,107
1520,Bee,Beehive Husk,Charred Skeever Hide,Resist Poison,Restore Stamina,,,,143
1521,Bee,Beehive Husk,Honeycomb,Fortify Light Armor,Restore Stamina,Ravage Stamina,,,104
1522,Bee,Beehive Husk,Mudcrab Chitin,Resist Poison,Restore Stamina,,,,143
1523,Bee,Beehive Husk,Powdered Mammoth Tusk,Fortify Sneak,Restore Stamina,,,,143
1524,Bee,Beehive Husk,Purple Mountain Flower,Fortify Sneak,Restore Stamina,,,,143
1525,Bee,Beehive Husk,Thistle Branch,Resist Poison,Ravage Stamina,,,,142
1526,Bee,Beehive Husk,Wisp Wrappings,Fortify Destruction,Restore Stamina,,,,176
1527,Bee,Bleeding Crown,Deathbell,Weakness to Poison,Ravage Stamina,,,,75
1528,Bee,Bleeding Crown,Giant Lichen,Weakness to Poison,Weakness to Shock,,,,107
1529,Bee,Bleeding Crown,Honeycomb,Fortify Block,Restore Stamina,Ravage Stamina,,,167
1530,Bee,Bleeding Crown,Pearl,Fortify Block,Restore Stamina,,,,143
1531,Bee,Bleeding Crown,Pine Thrush Egg,Weakness to Poison,Restore Stamina,,,,76
1532,Bee,Bleeding Crown,Powdered Mammoth Tusk,Weakness to Fire,Restore Stamina,,,,73
1533,Bee,Bleeding Crown,Sabre Cat Tooth,Weakness to Poison,Restore Stamina,,,,76
1534,Bee,Bleeding Crown,Void Salts,Resist Magic,Weakness to Shock,,,,107
1535,Bee,Bleeding Crown,Wisp Wrappings,Resist Magic,Restore Stamina,,,,76
1536,Bee,Blisterwort,Bone Meal,Damage Stamina,Ravage Stamina,,,,67
1537,Bee,Blisterwort,Charred Skeever Hide,Restore Health,Restore Stamina,,,,46
1538,Bee,Blisterwort,Eye of Sabre Cat,Restore Health,Restore Stamina,,,,46
1539,Bee,Blisterwort,Sabre Cat Tooth,Fortify Smithing,Restore Stamina,,,,107
1540,Bee,Blue Butterfly Wing,Bone Meal,Damage Stamina,Fortify Conjuration,Ravage Stamina,,,142
1541,Bee,Blue Butterfly Wing,Hagraven Feathers,Fortify Conjuration,Weakness to Shock,,,,131
1542,Bee,Blue Dartwing,Charred Skeever Hide,Restore Health,Restore Stamina,,,,46
1543,Bee,Blue Dartwing,Eye of Sabre Cat,Restore Health,Restore Stamina,,,,46
1544,Bee,Blue Dartwing,Fly Amanita,Fear,Regenerate Stamina,,,,297
1545,Bee,Blue Dartwing,Hagraven Feathers,Fear,Weakness to Shock,,,,176
1546,Bee,Blue Dartwing,Hawk Beak,Resist Shock,Restore Stamina,,,,111
1547,Bee,Blue Dartwing,Orange Dartwing,Fortify Pickpocket,Restore Stamina,,,,143
1548,Bee,Blue Dartwing,Pearl,Resist Shock,Restore Stamina,,,,111
1549,Bee,Blue Dartwing,Pine Thrush Egg,Resist Shock,Restore Stamina,,,,111
1550,Bee,Blue Dartwing,Powdered Mammoth Tusk,Fear,Restore Stamina,,,,145
1551,Bee,Blue Mountain Flower,Bone Meal,Fortify Conjuration,Ravage Stamina,,,,99
1552,Bee,Blue Mountain Flower,Charred Skeever Hide,Restore Health,Restore Stamina,,,,46
1553,Bee,Blue Mountain Flower,Eye of Sabre Cat,Restore Health,Restore Stamina,,,,46
1554,Bee,Blue Mountain Flower,Hagraven Feathers,Fortify Conjuration,Weakness to Shock,,,,131
1555,Bee,Bone Meal,Canis Root,Ravage Stamina,Damage Stamina,,,,67
1556,Bee,Bone Meal,Charred Skeever Hide,Ravage Stamina,Restore Stamina,,,,49
1557,Bee,Bone Meal,Creep Cluster,Ravage Stamina,Damage Stamina,,,,67
1558,Bee,Bone Meal,Crimson Nimroot,Ravage Stamina,Damage Stamina,,,,67
1559,Bee,Bone Meal,Cyrodilic Spadetail,Ravage Stamina,Damage Stamina,,,,67
1560,Bee,Bone Meal,Deathbell,Ravage Stamina,,,,,24
1561,Bee,Bone Meal,Dragon's Tongue,Ravage Stamina,Resist Fire,,,,110
1562,Bee,Bone Meal,Elves Ear,Ravage Stamina,Resist Fire,,,,110
1563,Bee,Bone Meal,Eye of Sabre Cat,Ravage Stamina,Restore Stamina,,,,49
1564,Bee,Bone Meal,Fire Salts,Ravage Stamina,Resist Fire,,,,110
1565,Bee,Bone Meal,Fly Amanita,Ravage Stamina,Resist Fire,Regenerate Stamina,,,287
1566,Bee,Bone Meal,Frost Salts,Ravage Stamina,Fortify Conjuration,,,,99
1567,Bee,Bone Meal,Giant Lichen,Ravage Stamina,Weakness to Shock,,,,80
1568,Bee,Bone Meal,Giant's Toe,Ravage Stamina,Damage Stamina,,,,67
1569,Bee,Bone Meal,Hagraven Feathers,Ravage Stamina,Fortify Conjuration,Weakness to Shock,,,155
1570,Bee,Bone Meal,Hawk Beak,Ravage Stamina,Restore Stamina,,,,49
1571,Bee,Bone Meal,Histcarp,Ravage Stamina,Restore Stamina,,,,49
1572,Bee,Bone Meal,Honeycomb,Ravage Stamina,Restore Stamina,,,,49
1573,Bee,Bone Meal,Jarrin Root,Ravage Stamina,Damage Stamina,,,,67
1574,Bee,Bone Meal,Large Antlers,Ravage Stamina,Restore Stamina,,,,49
1575,Bee,Bone Meal,Lavender,Ravage Stamina,Fortify Conjuration,,,,99
1576,Bee,Bone Meal,Mora Tapinella,Ravage Stamina,Regenerate Stamina,,,,201
1577,Bee,Bone Meal,Mudcrab Chitin,Ravage Stamina,Resist Fire,Restore Stamina,,,135
1578,Bee,Bone Meal,Nirnroot,Ravage Stamina,Damage Stamina,,,,67
1579,Bee,Bone Meal,Orange Dartwing,Ravage Stamina,Restore Stamina,,,,49
1580,Bee,Bone Meal,Pearl,Ravage Stamina,Restore Stamina,,,,49
1581,Bee,Bone Meal,Pine Thrush Egg,Ravage Stamina,Restore Stamina,,,,49
1582,Bee,Bone Meal,Powdered Mammoth Tusk,Ravage Stamina,Restore Stamina,,,,49
1583,Bee,Bone Meal,Purple Mountain Flower,Ravage Stamina,Restore Stamina,,,,49
1584,Bee,Bone Meal,Rock Warbler Egg,Ravage Stamina,Damage Stamina,,,,67
1585,Bee,Bone Meal,Sabre Cat Tooth,Ravage Stamina,Restore Stamina,,,,49
1586,Bee,Bone Meal,Scaly Pholiota,Ravage Stamina,Regenerate Stamina,,,,201
1587,Bee,Bone Meal,Silverside Perch,Ravage Stamina,Restore Stamina,,,,49
1588,Bee,Bone Meal,Skeever Tail,Ravage Stamina,Damage Stamina,,,,67
1589,Bee,Bone Meal,Small Pearl,Ravage Stamina,Restore Stamina,,,,49
1590,Bee,Bone Meal,Snowberries,Ravage Stamina,Resist Fire,,,,110
1591,Bee,Bone Meal,Spider Egg,Ravage Stamina,Damage Stamina,,,,67
1592,Bee,Bone Meal,Thistle Branch,Ravage Stamina,,,,,24
1593,Bee,Bone Meal,Torchbug Thorax,Ravage Stamina,Restore Stamina,,,,49
1594,Bee,Bone Meal,Void Salts,Ravage Stamina,Weakness to Shock,,,,80
1595,Bee,Bone Meal,Wisp Wrappings,Ravage Stamina,Restore Stamina,,,,49
1596,Bee,Briar Heart,Giant Lichen,Restore Magicka,Weakness to Shock,,,,81
1597,Bee,Briar Heart,Histcarp,Fortify Magicka,Restore Stamina,,,,96
1598,Bee,Briar Heart,Honeycomb,Fortify Block,Restore Stamina,Ravage Stamina,,,167
1599,Bee,Briar Heart,Mora Tapinella,Restore Magicka,Regenerate Stamina,,,,202
1600,Bee,Briar Heart,Pearl,Fortify Block,Restore Magicka,Restore Stamina,,,168
1601,Bee,Briar Heart,Void Salts,Fortify Magicka,Weakness to Shock,,,,127
1602,Bee,Butterfly Wing,Charred Skeever Hide,Restore Health,Restore Stamina,,,,46
1603,Bee,Butterfly Wing,Eye of Sabre Cat,Damage Magicka,Restore Health,Restore Stamina,,,98
1604,Bee,Butterfly Wing,Hagraven Feathers,Damage Magicka,Weakness to Shock,,,,108
1605,Bee,Canis Root,Small Pearl,Fortify One-Handed,Restore Stamina,,,,143
1606,Bee,Charred Skeever Hide,Daedra Heart,Restore Stamina,Restore Health,,,,46
1607,Bee,Charred Skeever Hide,Deathbell,Restore Stamina,Ravage Stamina,,,,49
1608,Bee,Charred Skeever Hide,Eye of Sabre Cat,Restore Stamina,Restore Health,,,,46
1609,Bee,Charred Skeever Hide,Falmer Ear,Restore Stamina,Resist Poison,,,,143
1610,Bee,Charred Skeever Hide,Fly Amanita,Restore Stamina,Regenerate Stamina,,,,202
1611,Bee,Charred Skeever Hide,Garlic,Restore Stamina,Resist Poison,,,,143
1612,Bee,Charred Skeever Hide,Giant Lichen,Restore Stamina,Weakness to Shock,,,,81
1613,Bee,Charred Skeever Hide,Grass Pod,Restore Stamina,Resist Poison,,,,143
1614,Bee,Charred Skeever Hide,Hagraven Feathers,Restore Stamina,Weakness to Shock,,,,81
1615,Bee,Charred Skeever Hide,Hawk Beak,Restore Stamina,,,,,25
1616,Bee,Charred Skeever Hide,Hawk Feathers,Restore Stamina,Cure Disease,,,,46
1617,Bee,Charred Skeever Hide,Histcarp,Restore Stamina,,,,,25
1618,Bee,Charred Skeever Hide,Honeycomb,Restore Stamina,Ravage Stamina,,,,49
1619,Bee,Charred Skeever Hide,Imp Stool,Restore Stamina,Restore Health,,,,46
1620,Bee,Charred Skeever Hide,Large Antlers,Restore Stamina,,,,,25
1621,Bee,Charred Skeever Hide,Mora Tapinella,Restore Stamina,Regenerate Stamina,,,,202
1622,Bee,Charred Skeever Hide,Mudcrab Chitin,Restore Stamina,Cure Disease,Resist Poison,,,164
1623,Bee,Charred Skeever Hide,Orange Dartwing,Restore Stamina,,,,,25
1624,Bee,Charred Skeever Hide,Pearl,Restore Stamina,,,,,25
1625,Bee,Charred Skeever Hide,Pine Thrush Egg,Restore Stamina,,,,,25
1626,Bee,Charred Skeever Hide,Powdered Mammoth Tusk,Restore Stamina,,,,,25
1627,Bee,Charred Skeever Hide,Purple Mountain Flower,Restore Stamina,,,,,25
1628,Bee,Charred Skeever Hide,Rock Warbler Egg,Restore Stamina,Restore Health,,,,46
1629,Bee,Charred Skeever Hide,Sabre Cat Tooth,Restore Stamina,,,,,25
1630,Bee,Charred Skeever Hide,Scaly Pholiota,Restore Stamina,Regenerate Stamina,,,,202
1631,Bee,Charred Skeever Hide,Silverside Perch,Restore Stamina,,,,,25
1632,Bee,Charred Skeever Hide,Slaugherfish Egg,Restore Stamina,Resist Poison,,,,143
1633,Bee,Charred Skeever Hide,Small Pearl,Restore Stamina,,,,,25
1634,Bee,Charred Skeever Hide,Swamp Fungal Pod,Restore Stamina,Restore Health,,,,46
1635,Bee,Charred Skeever Hide,Thistle Branch,Restore Stamina,Resist Poison,Ravage Stamina,,,167
1636,Bee,Charred Skeever Hide,Torchbug Thorax,Restore Stamina,,,,,25
1637,Bee,Charred Skeever Hide,Troll Fat,Restore Stamina,Resist Poison,,,,143
1638,Bee,Charred Skeever Hide,Vampire Dust,Restore Stamina,Cure Disease,,,,46
1639,Bee,Charred Skeever Hide,Void Salts,Restore Stamina,Weakness to Shock,,,,81
1640,Bee,Charred Skeever Hide,Wheat,Restore Stamina,Restore Health,,,,46
1641,Bee,Charred Skeever Hide,Wisp Wrappings,Restore Stamina,,,,,25
1642,Bee,Chaurus Eggs,Deathbell,Weakness to Poison,Ravage Stamina,,,,75
1643,Bee,Chaurus Eggs,Eye of Sabre Cat,Damage Magicka,Restore Stamina,,,,77
1644,Bee,Chaurus Eggs,Giant Lichen,Weakness to Poison,Weakness to Shock,,,,107
1645,Bee,Chaurus Eggs,Hagraven Feathers,Damage Magicka,Weakness to Shock,,,,108
1646,Bee,Chaurus Eggs,Large Antlers,Fortify Stamina,Restore Stamina,,,,96
1647,Bee,Chaurus Eggs,Pine Thrush Egg,Weakness to Poison,Restore Stamina,,,,76
1648,Bee,Chaurus Eggs,Sabre Cat Tooth,Weakness to Poison,Restore Stamina,,,,76
1649,Bee,Chaurus Eggs,Torchbug Thorax,Fortify Stamina,Restore Stamina,,,,96
1650,Bee,Chicken's Egg,Histcarp,Waterbreathing,Restore Stamina,,,,125
1651,Bee,Chicken's Egg,Void Salts,Resist Magic,Weakness to Shock,,,,107
1652,Bee,Chicken's Egg,Wisp Wrappings,Resist Magic,Restore Stamina,,,,76
1653,Bee,Creep Cluster,Giant Lichen,Restore Magicka,Weakness to Shock,,,,81
1654,Bee,Creep Cluster,Hawk Beak,Fortify Carry Weight,Restore Stamina,,,,233
1655,Bee,Creep Cluster,Mora Tapinella,Restore Magicka,Regenerate Stamina,,,,202
1656,Bee,Creep Cluster,Pearl,Restore Magicka,Restore Stamina,,,,50
1657,Bee,Creep Cluster,Scaly Pholiota,Weakness to Magic,Fortify Carry Weight,Regenerate Stamina,,,436
1658,Bee,Creep Cluster,Torchbug Thorax,Weakness to Magic,Restore Stamina,,,,76
1659,Bee,Creep Cluster,Wisp Wrappings,Fortify Carry Weight,Restore Stamina,,,,233
1660,Bee,Crimson Nimroot,Deathbell,Damage Health,Ravage Stamina,,,,29
1661,Bee,Crimson Nimroot,Void Salts,Resist Magic,Damage Health,Weakness to Shock,,,112
1662,Bee,Crimson Nimroot,Wisp Wrappings,Resist Magic,Restore Stamina,,,,76
1663,Bee,Cyrodilic Spadetail,Eye of Sabre Cat,Ravage Health,Restore Stamina,,,,31
1664,Bee,Cyrodilic Spadetail,Fly Amanita,Fear,Regenerate Stamina,,,,297
1665,Bee,Cyrodilic Spadetail,Giant Lichen,Ravage Health,Weakness to Shock,,,,62
1666,Bee,Cyrodilic Spadetail,Hagraven Feathers,Fear,Weakness to Shock,,,,176
1667,Bee,Cyrodilic Spadetail,Powdered Mammoth Tusk,Fear,Restore Stamina,,,,145
1668,Bee,Cyrodilic Spadetail,Silverside Perch,Ravage Health,Restore Stamina,,,,31
1669,Bee,Cyrodilic Spadetail,Small Pearl,Fortify Restoration,Restore Stamina,,,,143
1670,Bee,Daedra Heart,Eye of Sabre Cat,Damage Magicka,Restore Health,Restore Stamina,,,98
1671,Bee,Daedra Heart,Hagraven Feathers,Damage Magicka,Weakness to Shock,,,,108
1672,Bee,Daedra Heart,Histcarp,Damage Stamina Regen,Restore Stamina,,,,184
1673,Bee,Daedra Heart,Large Antlers,Damage Stamina Regen,Restore Stamina,,,,184
1674,Bee,Daedra Heart,Silverside Perch,Damage Stamina Regen,Restore Stamina,,,,184
1675,Bee,Deathbell,Ectoplasm,Ravage Stamina,Damage Health,,,,29
1676,Bee,Deathbell,Eye of Sabre Cat,Ravage Stamina,Restore Stamina,,,,49
1677,Bee,Deathbell,Falmer Ear,Ravage Stamina,Damage Health,,,,29
1678,Bee,Deathbell,Fly Amanita,Ravage Stamina,Regenerate Stamina,,,,201
1679,Bee,Deathbell,Giant Lichen,Ravage Stamina,Weakness to Poison,Weakness to Shock,,,131
1680,Bee,Deathbell,Hagraven Feathers,Ravage Stamina,Weakness to Shock,,,,80
1681,Bee,Deathbell,Hawk Beak,Ravage Stamina,Restore Stamina,,,,49
1682,Bee,Deathbell,Histcarp,Ravage Stamina,Restore Stamina,,,,49
1683,Bee,Deathbell,Honeycomb,Ravage Stamina,Restore Stamina,,,,49
1684,Bee,Deathbell,Human Flesh,Ravage Stamina,Damage Health,,,,29
1685,Bee,Deathbell,Human Heart,Ravage Stamina,Damage Health,,,,29
1686,Bee,Deathbell,Imp Stool,Ravage Stamina,Damage Health,,,,29
1687,Bee,Deathbell,Jarrin Root,Ravage Stamina,Damage Health,,,,29
1688,Bee,Deathbell,Large Antlers,Ravage Stamina,Slow,Restore Stamina,,,296
1689,Bee,Deathbell,Mora Tapinella,Ravage Stamina,Regenerate Stamina,,,,201
1690,Bee,Deathbell,Mudcrab Chitin,Ravage Stamina,Restore Stamina,,,,49
1691,Bee,Deathbell,Nightshade,Ravage Stamina,Damage Health,,,,29
1692,Bee,Deathbell,Nirnroot,Ravage Stamina,Damage Health,,,,29
1693,Bee,Deathbell,Orange Dartwing,Ravage Stamina,Restore Stamina,,,,49
1694,Bee,Deathbell,Pearl,Ravage Stamina,Restore Stamina,,,,49
1695,Bee,Deathbell,Pine Thrush Egg,Ravage Stamina,Weakness to Poison,Restore Stamina,,,100
1696,Bee,Deathbell,Powdered Mammoth Tusk,Ravage Stamina,Restore Stamina,,,,49
1697,Bee,Deathbell,Purple Mountain Flower,Ravage Stamina,Restore Stamina,,,,49
1698,Bee,Deathbell,Red Mountain Flower,Ravage Stamina,Damage Health,,,,29
1699,Bee,Deathbell,River Betty,Ravage Stamina,Damage Health,Slow,,,276
1700,Bee,Deathbell,Sabre Cat Tooth,Ravage Stamina,Weakness to Poison,Restore Stamina,,,100
1701,Bee,Deathbell,Salt Pile,Ravage Stamina,Slow,,,,271
1702,Bee,Deathbell,Scaly Pholiota,Ravage Stamina,Regenerate Stamina,,,,201
1703,Bee,Deathbell,Silverside Perch,Ravage Stamina,Restore Stamina,,,,49
1704,Bee,Deathbell,Skeever Tail,Ravage Stamina,Damage Health,,,,29
1705,Bee,Deathbell,Small Antlers,Ravage Stamina,Weakness to Poison,Damage Health,,,80
1706,Bee,Deathbell,Small Pearl,Ravage Stamina,Restore Stamina,,,,49
1707,Bee,Deathbell,Thistle Branch,Ravage Stamina,,,,,24
1708,Bee,Deathbell,Torchbug Thorax,Ravage Stamina,Restore Stamina,,,,49
1709,Bee,Deathbell,Troll Fat,Ravage Stamina,Damage Health,,,,29
1710,Bee,Deathbell,Void Salts,Ravage Stamina,Damage Health,Weakness to Shock,,,85
1711,Bee,Deathbell,Wisp Wrappings,Ravage Stamina,Restore Stamina,,,,49
1712,Bee,Dragon's Tongue,Fly Amanita,Resist Fire,Fortify Two-Handed,Regenerate Stamina,,,381
1713,Bee,Dragon's Tongue,Mora Tapinella,Fortify Illusion,Regenerate Stamina,,,,271
1714,Bee,Dragon's Tongue,Mudcrab Chitin,Resist Fire,Restore Stamina,,,,111
1715,Bee,Dragon's Tongue,Scaly Pholiota,Fortify Illusion,Regenerate Stamina,,,,271
1716,Bee,Dwarven Oil,Giant Lichen,Restore Magicka,Weakness to Shock,,,,81
1717,Bee,Dwarven Oil,Mora Tapinella,Restore Magicka,Fortify Illusion,Regenerate Stamina,,,296
1718,Bee,Dwarven Oil,Pearl,Restore Magicka,Restore Stamina,,,,50
1719,Bee,Dwarven Oil,Scaly Pholiota,Weakness to Magic,Fortify Illusion,Regenerate Stamina,,,322
1720,Bee,Dwarven Oil,Torchbug Thorax,Weakness to Magic,Restore Stamina,,,,76
